path,cell_model,purpose,SHA256,size_bytes,status,source_generated,current_historical
cells/L796_projection_neuron/results/passive/L796_passive_best_fit.dat,L796-ALT-PN,Raw or summarized evidence for a model result,03a372d1cb2caa4017fee2f11613ee5c32aab56729f6def98d09a3b5fccd56da,731623,retained,generated,current/supporting
cells/L796_projection_neuron/results/passive/L796_passive_best_fit_summary.csv,L796-ALT-PN,Raw or summarized evidence for a model result,104ca7fa20ee76290952efcfff56f20cd407723ceb95d8836f144f87b37ee431,439,retained,generated,current/supporting
cells/L796_projection_neuron/results/passive/L796_passive_gpas_fit_history.csv,L796-ALT-PN,Raw or summarized evidence for a model result,a6d2a127a0df9478e6495f48b8138a8b94fc446459192860e60cf0fcbe7d29dd,734,retained,generated,current/supporting
cells/L796_projection_neuron/results/receptors/L796_EPSP_summation.csv,L796-ALT-PN,Raw or summarized evidence for a model result,7f5d9b9f7843837163268cb697bf4c0cfe4d3e5bb5cd4e3c1e33685f733ae5e0,349,retained,generated,current/supporting
cells/L796_projection_neuron/results/receptors/L796_EPSP_to_spike_conversion.csv,L796-ALT-PN,Raw or summarized evidence for a model result,d8663c0bd1c902b006f0cbb1e49a456a7ac5be333ca53fec6f1881b0f84255b6,215,retained,generated,current/supporting
cells/L796_projection_neuron/results/receptors/L796_EPSP_validation.csv,L796-ALT-PN,Raw or summarized evidence for a model result,e43663bb833b6ee89fd91d5f3c12df3dbcde645f06d935f4aa54e3c5c444cd0d,632,retained,generated,current/supporting
cells/L796_projection_neuron/results/receptors/L796_excitability_index.csv,L796-ALT-PN,Raw or summarized evidence for a model result,6704ed2facf5ad191dedc81e628d7e86f1d01eeb64636be088fa0c1fa09b09a6,75,retained,generated,current/supporting
cells/L796_projection_neuron/results/receptors/L796_IPSP_validation.csv,L796-ALT-PN,Raw or summarized evidence for a model result,66d2ce435f51900cf570d427ff4367065acd74adaae9600aef50fbda0df4416f,374,retained,generated,current/supporting
cells/L796_projection_neuron/results/receptors/L796_nAChR_validation.csv,L796-ALT-PN,Raw or summarized evidence for a model result,cb63db6292dbeed62c189c736c7e4f5f6afad5a44f55fead5b929d8bb8234052,264,retained,generated,current/supporting
cells/L796_projection_neuron/results/receptors/L796_NMDA_mgblock.csv,L796-ALT-PN,Raw or summarized evidence for a model result,1ffbabaad7a41c12fff31e2af33db15315b17d5eaa7449766a2a406d31771891,305,retained,generated,current/supporting
cells/L796_projection_neuron/results/receptors/L796_NMDA_voltage_clamp.csv,L796-ALT-PN,Raw or summarized evidence for a model result,abd2691b2df0bf928b40552aab64e30da7076301eb0a2ae5297be28682ceb091,351,retained,generated,current/supporting
cells/L796_projection_neuron/results/receptors/L796_normal_vs_neuropathic_FI.csv,L796-ALT-PN,Raw or summarized evidence for a model result,af6f716c3a491eaab585521663ce51119cb5ec2b802f12cfcb1511c6eb48e353,507,retained,generated,current/supporting
cells/L796_projection_neuron/results/receptors/L796_receptor_calibration.json,L796-ALT-PN,Project metadata or historical artifact,f82592f1c5b25aa04bb7429126d5bc6ec49bc5ff0e8782d385c0e02ded0ad9c3,1018,retained,source,current/supporting
cells/L796_projection_neuron/results/receptors/L796_shunting_validation.csv,L796-ALT-PN,Raw or summarized evidence for a model result,9569e8816381b43d52b06328ed32e131d2ad95009360e64764de14ce1e1c2bb8,190,retained,generated,current/supporting
cells/L796_projection_neuron/results/step3_active_grid/L796_active_grid_summary.csv,L796-ALT-PN,Raw or summarized evidence for a model result,215bac92fa48207b47d221309b9e3c28babb6dfac51fd31dd87f99ff1a23537c,102416,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/results/step3_active_grid/L796_active_grid_top20.csv,L796-ALT-PN,Raw or summarized evidence for a model result,da9d5611703e9eb84fcd85172bf62241b1d7dfe617108ec2d60052b507170139,5741,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/results/step3_active_grid/L796_active_multispike_candidates.csv,L796-ALT-PN,Raw or summarized evidence for a model result,b4825e7670e5615295f94b17711d771a38d56df666ea39e9a3e5d496caa57ace,86600,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/results/step3_active_grid/L796_active_top3_validation_FI.csv,L796-ALT-PN,Raw or summarized evidence for a model result,f3f1c3dfd257fc0ce7d4251bf316137027e321c251e0efb10a28b844e9b8baf5,3512,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/results/step4_validation/L796_step4_current_sweep_features.csv,L796-ALT-PN,Raw or summarized evidence for a model result,f4f1ab0bd5d47d331642fb777f2205f14590d99b183cef7cc54d889aa42c2000,2924,retained,generated,current/supporting
cells/L796_projection_neuron/results/step4_validation/L796_step4_final_ephys_features.csv,L796-ALT-PN,Raw or summarized evidence for a model result,2c2e722bd48c36e35e14550176fc1e7c2aef4053216dce4333ba12b901c377ae,2649,retained,generated,current/supporting
cells/L796_projection_neuron/results/step4_validation/L796_step4_report_ready_features.csv,L796-ALT-PN,Raw or summarized evidence for a model result,4d84f9b5a1c96f3434bf9d0f5f3a216920dae76ab36c0ddbb7cab395f701ce19,1197,retained,generated,current/supporting
cells/L796_projection_neuron/results/step4_validation/L796_step4_Rin_check.csv,L796-ALT-PN,Raw or summarized evidence for a model result,0bc49a2be78ab98bbb9b16e91b4150b16962973e588257e88e5364baa2e2ba66,185,retained,generated,current/supporting
cells/L796_projection_neuron/results/step5_final_model/best_I_-10pA_ais_vs_soma_check.csv,L796-ALT-PN,Raw or summarized evidence for a model result,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2,retained,generated,current/supporting
cells/L796_projection_neuron/results/step5_final_model/best_I_0pA_ais_vs_soma_check.csv,L796-ALT-PN,Raw or summarized evidence for a model result,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2,retained,generated,current/supporting
cells/L796_projection_neuron/results/step5_final_model/best_I_100pA_ais_vs_soma_check.csv,L796-ALT-PN,Raw or summarized evidence for a model result,dc76f4a103263bea622703813eae70a646aa12460132091a8876168f129e0854,793,retained,generated,current/supporting
cells/L796_projection_neuron/results/step5_final_model/best_I_120pA_ais_vs_soma_check.csv,L796-ALT-PN,Raw or summarized evidence for a model result,3825ac604a27e7dd1a989fcc378b2bf2aa243f49443fb8c59ee65609037173f2,900,retained,generated,current/supporting
cells/L796_projection_neuron/results/step5_final_model/best_I_20pA_ais_vs_soma_check.csv,L796-ALT-PN,Raw or summarized evidence for a model result,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2,retained,generated,current/supporting
cells/L796_projection_neuron/results/step5_final_model/best_I_40pA_ais_vs_soma_check.csv,L796-ALT-PN,Raw or summarized evidence for a model result,d4131b473a558a5eea0d755daf664d15d4d9cafb74d2864081922619150c5ecb,463,retained,generated,current/supporting
cells/L796_projection_neuron/results/step5_final_model/best_I_60pA_ais_vs_soma_check.csv,L796-ALT-PN,Raw or summarized evidence for a model result,102dface5d73d449271daac099c13432e7f7815cdd936a8e61f60332925030e7,580,retained,generated,current/supporting
cells/L796_projection_neuron/results/step5_final_model/best_I_80pA_ais_vs_soma_check.csv,L796-ALT-PN,Raw or summarized evidence for a model result,a6f7a0d3d90dd6d100bae4c7c5292d90be58ab682ebfa165da36b6bc9ebe4dbd,705,retained,generated,current/supporting
cells/L796_projection_neuron/results/step5_final_model/L796_step5_all_tuning_candidates.csv,L796-ALT-PN,Raw or summarized evidence for a model result,9fa8215daf80310e879e4e6f5994d2d8f9974a907e648e88fa8c7c58671bf753,250586,retained,generated,current/supporting
cells/L796_projection_neuron/results/step5_final_model/L796_step5_best_model_features.csv,L796-ALT-PN,Raw or summarized evidence for a model result,8c39373a65925737bb85efad4a5204329eb469217e56ccf7d481a10ce950b142,3029,retained,generated,current/supporting
cells/L796_projection_neuron/results/step5_final_model/L796_step5_top20_tuned_candidates.csv,L796-ALT-PN,Raw or summarized evidence for a model result,f83fb90d40eb2f32831e3347501ae7b3757e3a8b8570e95b8adf00e904a74bf8,21335,retained,generated,current/supporting
cells/L796_projection_neuron/results/temperature_sensitivity_fixed_intrinsic/L796_intrinsic_fixed_23p0C.csv,L796-ALT-PN,Raw or summarized evidence for a model result,7e92fb0242063e432be5a9925dfe947cc0f1c825cde07b19cecd3cf08e9a0fd5,268,retained,generated,current/supporting
cells/L796_projection_neuron/results/temperature_sensitivity_fixed_intrinsic/L796_intrinsic_fixed_37p0C.csv,L796-ALT-PN,Raw or summarized evidence for a model result,83236b311f0c412bb57c116cb3157574d32d92463c56c100b4c015128320133a,266,retained,generated,current/supporting
cells/L796_projection_neuron/results/temperature_sensitivity_fixed_intrinsic/L796_intrinsic_fixed_6p3C.csv,L796-ALT-PN,Raw or summarized evidence for a model result,8f64a51110c227cbbf723afa6bf7923ca6a3f1dad7d3be8179d7596f4c04907f,269,retained,generated,current/supporting
cells/L796_projection_neuron/results/temperature_sensitivity_fixed_intrinsic/L796_intrinsic_temperature_comparison.csv,L796-ALT-PN,Raw or summarized evidence for a model result,dd7027e04b0bfb93b685eba04f60bc01886989ef42714c518a2d66faf4e476b4,240,retained,generated,current/supporting
cells/L796_projection_neuron/run_validation.sh,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",855d45b949d37d6c0fd4ebbc0cd2894057559c095aa173b179c7a798a8f246a1,1375,retained,source,current/supporting
cells/L796_projection_neuron/scripts/05_passive_validation.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",6b8c311e26886ad8bf587d374bd5f1696624c2fcd345e27db581cd4fffa9ab4b,7289,retained,source,current/supporting
cells/L796_projection_neuron/scripts/06_active_validation.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",7e47d93d25825d2d8a2028d08bb890597181217a1325595e0e2619e871961628,16356,retained,source,current/supporting
cells/L796_projection_neuron/scripts/07_tuning.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",a2951ea6e1c62370566bac1a22d5d22e62899ea73f9abfda54254169f7d367fa,22566,retained,source,current/supporting
cells/L796_projection_neuron/scripts/13_finish_L796.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",472d5e07aa330ba87e052cdb7cf51eeb0fb0c6139a4e1848d6bf1429f5bbad18,46049,retained,source,current/supporting
cells/L796_projection_neuron/scripts/14_finalize_from_csv.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",cf378c466f057bde0d3a2cdf7bea2f31df67d89bb4410ae70024d64a38db647c,1922,retained,source,current/supporting
cells/L796_projection_neuron/scripts/14_L796_ligand_gated_receptors.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",c85ed9475f6725f73b0b8abed54ca7e96d0773ecb85ea0f0971e8dc8c77d7d2a,53768,retained,source,current/supporting
cells/L796_projection_neuron/scripts/15_close_halfwidth_v2.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",7dc7ed2c80bac3052e1f804852c0288647b2236aa750cd9718d7767693649c64,50640,retained,source,current/supporting
cells/L796_projection_neuron/scripts/15_L796_neuropathic_receptor_manipulations.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",7c58b983792c981a0840b3db6417200e061c0d4150f9ce9aed35bf58c0a0c1aa,22580,retained,source,current/supporting
cells/L796_projection_neuron/scripts/16_finalize_v2_from_csv.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",85ebca8722072d9976261cb56b4471cf77c3ba698f3bd9df77a6989dbfc7d98a,5030,retained,source,current/supporting
cells/L796_projection_neuron/scripts/17_L796_channel_complement.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",13a9882ae1f4acec3dea550edaa7357901df45d7a78e6cb1bec2a8b0514269fe,61075,retained,source,current/supporting
cells/L796_projection_neuron/scripts/19_temperature_sensitivity_fixed_intrinsic.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",1f1ad37715f4578aecd21dc1e285b51883fcb4a204e17642df847f4ad6dd7cf8,14558,retained,source,current/supporting
cells/L796_projection_neuron/scripts/20_external_trace_validation.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",e808f6f482fcece6c0880ac9e627e6a49e5b285c8dda51c1354b58e0a3fe611f,3644,retained,source,current/supporting
cells/L796_projection_neuron/scripts/check_ais_vs_soma.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",570cad085dabc6ebabe43301a9f5af13ed4aa4f52c06d776c57ee91da0017996,9192,retained,source,current/supporting
cells/L796_projection_neuron/scripts/check_L796_morphology.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",71ed0d3598891b531a40e554a9b5e798a94abdfac90a25f1c666a4d238c6d7e0,10397,retained,source,current/supporting
cells/L796_projection_neuron/scripts/extract_L796_step4_final_features.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",bb15da1c8b9dd38542b40c2acc39860b0c68efa0dee1b8400058285e9f6b021f,6793,retained,source,current/supporting
cells/L796_projection_neuron/scripts/extract_step5_somatic_AP_features.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",1b210e742c0a6c6f90212b00ce7f53e6829cfe8ae1e88a406f5d20134564ace9,10814,retained,source,current/supporting
cells/L796_projection_neuron/scripts/fit_L796_passive_gpas.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",f738bbe6e52cd23e20cede9ea1f6cf63c91cfb3eb8c72d326835e9f4f5fea9ef,12930,retained,source,current/supporting
cells/L796_projection_neuron/scripts/L796_step3_active_grid_search.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",d0db19d0a605d82b5df3e74e5239e3f2bc4779f29e5011fdcf9bf8c01c330d4d,20727,retained development evidence,source,historical/diagnostic
cells/L796_projection_neuron/scripts/L796_step4_validate_best_active_model.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",b93efe2a192c2bba79d665272b7853d91ce1c470f3cbd1822d367e1cd64045c3,21721,retained,source,current/supporting
cells/L796_projection_neuron/scripts/L796_step5_1sec_sweep.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",0e81075e6cc4d49d1f46ebe7b0915f6e9115aae8d1ea4b92952fcf4541dec158,26510,retained,source,current/supporting
cells/L796_projection_neuron/scripts/L796_step5_fine_rheobase.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",09e5e9ebe053b280214954d1f9e1343978a3870e507ba57bf92b8d240195ddb0,26519,retained,source,current/supporting
cells/L796_projection_neuron/scripts/L796_step5_tune_active_conductances.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",71846e0719a66677944fbb6e59ee856b4a600c226fa53201715fac72b35cee5d,26469,retained,source,current/supporting
cells/L796_projection_neuron/scripts/make_AIS_soma_summary_stim_window.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",2650a31d5ca854a3224abedfff99be713697026df6d569029bfa11807d1abd27,2550,retained,source,current/supporting
cells/L796_projection_neuron/scripts/make_model_validation_table.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",17c3cac38b5629977e5a2372d5207765d549e8c408705b6879b19fb88641925e,3548,retained,source,current/supporting
cells/L796_projection_neuron/scripts/make_model_validation_table_stim_window.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",729e62e2faa26544cae4afc02bc81340df732efb17902174910130f379f828af,5360,retained,source,current/supporting
cells/L796_projection_neuron/scripts/make_somatic_AP_summary_stim_window.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",fce6dcb0c1ba423a532ceb65d5071c925ac76ad4f718a49e989c53f221e89055,3477,retained,source,current/supporting
cells/L796_projection_neuron/scripts/plot_soma_ais_clear.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",a73ab3b1aabf571077edf2d09dabde33f3309d566e60b034d884c0fa927eda23,3628,retained,source,current/supporting
cells/L796_projection_neuron/scripts/smoke_test_L796.py,L796-ALT-PN,"Simulation, analysis, extraction, or validation workflow",07ce6bbb8584b48a27f0b6190de2fbf80aa48d6f6bac6d3a698a01c3db85a4fb,3469,retained,source,current/supporting
cells/L796_projection_neuron/traces/step3_active_top_traces/top1_BNa1p25_KDR0p5_KCa0p5_CaL1p0.dat,L796-ALT-PN,Raw or summarized evidence for a model result,c930649a25309931bf2d4125dc255c599e0e11b5a6639aaa2e694c19ddb5fd26,1082829,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/traces/step3_active_top_traces/top1_BNa1p25_KDR0p5_KCa0p5_CaL1p0.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",bbc403008b7a68dc4c88d14e1ca72bfc84e6bec4a1c26f938fac0bbb5165ecf4,165095,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/traces/step3_active_top_traces/top2_BNa1p25_KDR0p75_KCa0p0_CaL0p5.dat,L796-ALT-PN,Raw or summarized evidence for a model result,65c9c145fb71b54476c89dbca91f419c57af4ac791fed8b76a3631c296a62577,1082905,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/traces/step3_active_top_traces/top2_BNa1p25_KDR0p75_KCa0p0_CaL0p5.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",4dce0e774a8e6748a2c9af22333748f995fa580cd04636a5b3b221a79c9adcbb,168408,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/traces/step3_active_top_traces/top3_BNa1p25_KDR0p75_KCa0p5_CaL0p5.dat,L796-ALT-PN,Raw or summarized evidence for a model result,a22fdb0e35431072bef25c5bbf59a2fb2e59627e466cfae48bf94b0063d3c46b,1082905,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/traces/step3_active_top_traces/top3_BNa1p25_KDR0p75_KCa0p5_CaL0p5.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",6e05fca618ab0853514e6cf747e38604f21b3faf57760664ea5dd4ddb8dc9078,166711,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/traces/step3_active_top_traces/top4_BNa1p25_KDR0p75_KCa1p0_CaL0p5.dat,L796-ALT-PN,Raw or summarized evidence for a model result,5103f7f81ac2655446185534381f5bc2f16c8eac77142716edfaadb42f2569cc,1082907,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/traces/step3_active_top_traces/top4_BNa1p25_KDR0p75_KCa1p0_CaL0p5.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",d07aff1e0f8f429f9c21505d7598dddb77e03a2f4ac6c8c39f5302d083f1f88d,168843,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/traces/step3_active_top_traces/top5_BNa1p25_KDR0p75_KCa2p0_CaL0p5.dat,L796-ALT-PN,Raw or summarized evidence for a model result,a16f5fd12246fed647cf530c0f4289cecf8a19038cc3756cae05a208cf25fec5,1082907,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/traces/step3_active_top_traces/top5_BNa1p25_KDR0p75_KCa2p0_CaL0p5.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",ceba888a0b5667b8783f7aaa2c7ec7b64c438c59784d1b6354caa2e961643ff5,167634,retained development evidence,generated,historical/diagnostic
cells/L796_projection_neuron/traces/step4_traces/I_000pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,b6d81d0407af61db8c0dcdad331eae8e7b1a5f57efcde811482a417bba0b7c47,1083658,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/I_000pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",ba8680c1b6db2d92a0fad13d33448adf426fdb13284838e6c87834d46e1e2059,93583,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/I_020pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,8b53f76409192ae0d893b35ddd556a36c99e088f819ca59a8d3397afe0935414,1083658,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/I_020pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",ad2e98c39c1079792881d9db50c03b66b4ff4690d37b276c18d910471b1be0c1,118045,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/I_040pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,0979143a1a5a5a0961f53ba409bce5b8cea5ee21c73bc30010a2ee609322c58c,1083269,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/I_040pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",6ae0111d4184cbbb47f4a2513cbc4d55c64df8bdddd41562ef229aecd1405313,153689,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/I_060pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,41a63b8687b2b18787758762f6787d3246984313e26353590965f866422955be,1082829,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/I_060pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",c81f6ec66baa003f3e93cf9345554c118add5f8cf1a6aa1b7609b3e72205d29e,159496,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/I_080pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,388ce635d0e1c52c36e165c803929edf42a7a31f9c0525029edbe007ffe06281,1082535,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/I_080pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",841f98f5fc71a0f874c988cff323ee43422e5f0d20ea640f72b1826a94e9a85e,170963,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/I_100pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,75d4d3a411476c0205f9da5208cdb251473eec79e57b77c92d3d692be53f187c,1082287,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/I_100pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",c4e2dcbba74574a3fabd9aab2b889de36a503bab5c77ff96983a2aafbbd2654f,179787,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/I_120pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,4113a74697c93722506515a0e5470c2297812254bcb04546aea5502a62eaa64f,1082294,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/I_120pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",05c22cf9f4169b92ab5e0315f1db6000e81bae5bf76cc5f3cc8fe257985f8798,185479,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/Rin_check_minus10pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,c26e5a239af74663c9080c268ff1b4b45b731f6e6b3c04b85619aa210f0b7aaa,1083658,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step4_traces/Rin_check_minus10pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",78cf7147aa58970b917cafe8b67013ab57d930d8590d93b13fd21f2bf2ee85ef,111577,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_-10pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,4b88a598a9f88d7e0fb866002a75daeed9672437ebd6809aa4f1539f2dee3562,1219658,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_-10pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",239900b60b2c947e5c54bcb64cfe718ffe04db97702157cc8a7c08cf0ebcb17e,107877,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_0pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,2210b238d5e219e51364bd9c25df34b00e2f687cba80053a124b27b47eba2c98,1219658,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_0pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",2970709ad3f703939b2569866f340ba526be06e70f79cd636259f19903b57247,89493,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_100pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,e5ae72c34d12b7b749a62bf048868e585356a21df2374d9fc9f4d1ac0d9098bb,1218154,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_100pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",d1e63d30f1cc64dcc1536bbd3f4aa1c60670b5729d6244a20e2c34077925e7ee,170003,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_120pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,611eb0c7b726c68dddfb72d4e9701b736ac3a17b149bc8af682ba720a0015e02,1217982,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_120pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",522ded5adce9172efea6f1ef775552b08f8e515d7f6acba409c110c15be099b8,180089,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_20pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,d4b5a095984a9e942c29736e3a59adc76697bfcc8511682f2813bb7171a31773,1219658,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_20pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",f2cd933f218f40e2efce8babab98a22420292161c171c64c59533d241d14902b,117761,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_40pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,a117f61fa75e8b8547147f3371d0ce84057c0c9df47b4f1a9d6dc72bbed7fdb5,1219017,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_40pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",df11af7395d33772df2b1f66befcd0f6d226d980e741aa56ed631c179b7ac743,142168,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_60pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,38f76c8f27f1279704904bf14331fbe8579d529f098d4485e6da4f0feb56be80,1218687,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_60pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",67abdc66c31eac8201553156615a18e56733d4c71a98738ee831b8182c286cd7,153300,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_80pA.dat,L796-ALT-PN,Raw or summarized evidence for a model result,60dac982069e37cb79d5b48263cbccbb09103ec281b5799a4ce597acdcedc5b1,1218405,retained,generated,current/supporting
cells/L796_projection_neuron/traces/step5_best_traces/best_I_80pA.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",4f1f5824ef442dda6892e088816985327c8a3abd1cb0bdb4b302edc223567632,162259,retained,generated,current/supporting
cells/L796_projection_neuron/validation/ais_soma/L796_step5_AIS_soma_summary.csv,L796-ALT-PN,Raw or summarized evidence for a model result,352033138542605fcda26256e04c2c0b46f49c36629fd2cd85ac09ee0001629c,586,retained,generated,current/supporting
cells/L796_projection_neuron/validation/ais_soma/L796_step5_AIS_soma_summary_STIM_WINDOW.csv,L796-ALT-PN,Raw or summarized evidence for a model result,98d449f07b3d6deab7688becdccaec2f58ffaeb140cb5ebd671ef1bdd6dbb1ce,676,retained,generated,current/supporting
cells/L796_projection_neuron/validation/ais_soma/L796_step5_AIS_soma_summary_STIM_WINDOW.md,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",d4638cacfc7b00bb0c2313b71a67d6c0cd5a6b89cd2da87e45b39bf44938827b,1370,retained,source,current/supporting
cells/L796_projection_neuron/validation/ap_features/L796_model_vs_literature_validation_table.csv,L796-ALT-PN,Raw or summarized evidence for a model result,797bb460c8b78023c8a0434634d7fecd39093bee7c95d4fd2658720118a86061,1078,retained,generated,current/supporting
cells/L796_projection_neuron/validation/ap_features/L796_model_vs_literature_validation_table.md,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",edcfc9fd7dcae1ed326d70c6ac8e10985d68ac4611efae064eedf9408b26d0dc,2077,retained,source,current/supporting
