current_path,file_type,size_bytes,sha256,model_cell,scientific_purpose,decision,reason,destination_if_moved
project1/results/project1_population_mapping_inferred.csv,simulation/validation data,27624,3b4bbf62aacda26273252c1190ffe1c91b06e26092b0619640a7c4de1d897d80,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project1/results/project1_population_mapping_inferred.csv
project1/scripts/01_copy_baseline_data.py,Python source,848,0b7d006a25ce5438a61853265b7dde9f7cd501ed9f505dde952a4199078eaf27,legacy multi-population circuit,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project1/scripts/01_copy_baseline_data.py
project1/scripts/02_make_population_mapping.py,Python source,2194,0510f9f65f7ca26c544d0371e106d99884aba2a60a5dfdcdca7d65dadcbcf8a2,legacy multi-population circuit,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project1/scripts/02_make_population_mapping.py
project1/scripts/03_analyze_baseline_projection_output.py,Python source,5668,3399a36167043fde717d98e7c8cb28e8a8b06ea303b38c678d7826497ed78818,legacy multi-population circuit,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project1/scripts/03_analyze_baseline_projection_output.py
project1/scripts/04_gaba_disinhibition_sweep.py,Python source,4704,22315a2b7b840c61db2be010eeb3d99c7b3e3eeeaabb962981fd7b9836f5fb73,legacy multi-population circuit,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project1/scripts/04_gaba_disinhibition_sweep.py
project1/scripts/06_patch_gaba_scale_into_model.py,Python source,2304,163088519b51d896d91b8743499a1820d8cc4049a3985d5bae656c5a941a2e6c,legacy multi-population circuit,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project1/scripts/06_patch_gaba_scale_into_model.py
project1/scripts/07_patch_cfg_gaba_scale.py,Python source,1967,74c9131b71fd610eb4f9c49adfaea778419805f3d6b869f0f026e98460bf8137,legacy multi-population circuit,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project1/scripts/07_patch_cfg_gaba_scale.py
project1/scripts/08_run_direct_gaba_sweep.sh,shell source,1102,6a9f1e22729a07adda563b1a9960c98b3aab2359aa70945538947714114e6e4b,legacy multi-population circuit,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project1/scripts/08_run_direct_gaba_sweep.sh
project3/figures/project3_projection_output_barplot.png,figure,235912,08318baf1c49114be57b3ef3235b97ae5637723c81bf3f47f121fed48ca1fe37,legacy multi-population circuit,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/figures/project3_projection_output_barplot.png
project3/figures/project3_relative_output_vs_baseline.png,figure,248700,7141de1b6fba68a07e09a8ba820eb5e9800bb9faa2466bd0c1b5caa0cc0f1a59,legacy multi-population circuit,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/figures/project3_relative_output_vs_baseline.png
project3/logs/all_inhibition_reduced.log,execution/compilation log,1136016,c4f1baa42adc559e092a6b9b1831982867dc1ad4f34457bf6ad39e132e3437b7,legacy multi-population circuit,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/logs/all_inhibition_reduced.log
project3/logs/baseline_normal_inhibition.log,execution/compilation log,1134583,ea78fb62311c4ec71bf76459bf68534fc41f13c3e46bba6726970b12a3db06b9,legacy multi-population circuit,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/logs/baseline_normal_inhibition.log
project3/logs/only_DYN_inhibition_reduced.log,execution/compilation log,1134583,05f11f32cfea2a03c8c189c02690bf6664d8298b6544c1fbf849897012a3e9c1,legacy multi-population circuit,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/logs/only_DYN_inhibition_reduced.log
project3/logs/only_ISLET_inhibition_reduced.log,execution/compilation log,1134583,1391b0471bbbdab6ae04f604ad006693c065e88580cb0e43f6b853714b737cb6,legacy multi-population circuit,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/logs/only_ISLET_inhibition_reduced.log
project3/logs/only_PV_inhibition_reduced.log,execution/compilation log,1134957,775f2e92d786c8317a51578aec8a3ea7a243f255db54412af4a7c58332ba824b,legacy multi-population circuit,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/logs/only_PV_inhibition_reduced.log
project3/logs/project3_terminal_output.txt,report/documentation,1046,64bf145148310d81f48f6d3d50facdb80c130e66f26b4f58f1e7c8984338741f,legacy multi-population circuit,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/logs/project3_terminal_output.txt
project3/logs/test_original_model_run.log,execution/compilation log,1093281,0d091e5edfd224db63719a6d266de28579a54ae2a4f84fda7aa2d69b8aee6edc,legacy multi-population circuit,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/logs/test_original_model_run.log
project3/results/raw/all_inhibition_reduced.json,JSON result/data,10175667,4123b1f824fbab4e5141994179949e26898c122cc5edadf509cdbc0e6ad507b2,legacy multi-population circuit,Project metadata or historical artifact,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/raw/all_inhibition_reduced.json
project3/results/raw/baseline_normal_inhibition.json,JSON result/data,8253756,55ca4a5fa60ec5211088895b77ee9c9f0629deb2b04a9f4f5c03e95c578f8060,legacy multi-population circuit,Project metadata or historical artifact,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/raw/baseline_normal_inhibition.json
project3/results/raw/only_DYN_inhibition_reduced.json,JSON result/data,8253756,55ca4a5fa60ec5211088895b77ee9c9f0629deb2b04a9f4f5c03e95c578f8060,legacy multi-population circuit,Project metadata or historical artifact,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/raw/only_DYN_inhibition_reduced.json
project3/results/raw/only_ISLET_inhibition_reduced.json,JSON result/data,8254532,bf5b6a20e57ea6d60d97a77cb8a29ebd7a43a942de1bf76fafe57b65d4a8a55a,legacy multi-population circuit,Project metadata or historical artifact,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/raw/only_ISLET_inhibition_reduced.json
project3/results/raw/only_PV_inhibition_reduced.json,JSON result/data,9299348,b4ed8937cd412364fec2ba9cd4b048b91bb56b0b1262760ac5d01419e9c4134d,legacy multi-population circuit,Project metadata or historical artifact,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/raw/only_PV_inhibition_reduced.json
project3/results/summary/all_inhibition_reduced_population_summary.csv,simulation/validation data,204,3659941287d3c93af8914849d5d84a97b46b4c1bdb6de7bb7964e49dbb3fcd47,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/all_inhibition_reduced_population_summary.csv
project3/results/summary/all_inhibition_reduced_projection_output.csv,simulation/validation data,204,3659941287d3c93af8914849d5d84a97b46b4c1bdb6de7bb7964e49dbb3fcd47,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/all_inhibition_reduced_projection_output.csv
project3/results/summary/all_inhibition_reduced_spikes.csv,simulation/validation data,1996790,f11641d4ae91b6d3d708c8c01375a187abdf8e450c0e22b301851868439600fc,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/all_inhibition_reduced_spikes.csv
project3/results/summary/baseline_normal_inhibition_population_summary.csv,simulation/validation data,204,ede8d41d1019e4efc0be04f358d6dabd9884b3f3e143f34a72734727ac79d7e5,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/baseline_normal_inhibition_population_summary.csv
project3/results/summary/baseline_normal_inhibition_projection_output.csv,simulation/validation data,204,ede8d41d1019e4efc0be04f358d6dabd9884b3f3e143f34a72734727ac79d7e5,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/baseline_normal_inhibition_projection_output.csv
project3/results/summary/baseline_normal_inhibition_spikes.csv,simulation/validation data,845321,490242903a9f29ba50a1e17ab91647490a69cbf6b57b24969b74a1995e5369e4,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/baseline_normal_inhibition_spikes.csv
project3/results/summary/only_DYN_inhibition_reduced_population_summary.csv,simulation/validation data,215,2904288738bde686f2751df6dac66c99af6b11ca1050b43e6b95939523720f4d,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/only_DYN_inhibition_reduced_population_summary.csv
project3/results/summary/only_DYN_inhibition_reduced_projection_output.csv,simulation/validation data,215,2904288738bde686f2751df6dac66c99af6b11ca1050b43e6b95939523720f4d,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/only_DYN_inhibition_reduced_projection_output.csv
project3/results/summary/only_DYN_inhibition_reduced_spikes.csv,simulation/validation data,845321,490242903a9f29ba50a1e17ab91647490a69cbf6b57b24969b74a1995e5369e4,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/only_DYN_inhibition_reduced_spikes.csv
project3/results/summary/only_ISLET_inhibition_reduced_population_summary.csv,simulation/validation data,219,3ada9ede9e6726c3e0d60c6e674c749c844a40cf0f559c4fdc8ca9c9ea74c39a,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/only_ISLET_inhibition_reduced_population_summary.csv
project3/results/summary/only_ISLET_inhibition_reduced_projection_output.csv,simulation/validation data,219,3ada9ede9e6726c3e0d60c6e674c749c844a40cf0f559c4fdc8ca9c9ea74c39a,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/only_ISLET_inhibition_reduced_projection_output.csv
project3/results/summary/only_ISLET_inhibition_reduced_spikes.csv,simulation/validation data,845787,d8bbe895ecba3fded7933aa1ef2ec93a9055020a1496872772c2bae2b3271d6b,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/only_ISLET_inhibition_reduced_spikes.csv
project3/results/summary/only_PV_inhibition_reduced_population_summary.csv,simulation/validation data,212,06d255c8a5d7fc13b9b6d23ef9b9ba41605b931973321b6d3726ba82cbd79e49,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/only_PV_inhibition_reduced_population_summary.csv
project3/results/summary/only_PV_inhibition_reduced_projection_output.csv,simulation/validation data,212,06d255c8a5d7fc13b9b6d23ef9b9ba41605b931973321b6d3726ba82cbd79e49,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/only_PV_inhibition_reduced_projection_output.csv
project3/results/summary/only_PV_inhibition_reduced_spikes.csv,simulation/validation data,1471666,5bc7cc714e5920cfca97e5dd0f18620ef0cc267ac3db93482db0a7a2c3d26450,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/only_PV_inhibition_reduced_spikes.csv
project3/results/summary/project3_debug_run_status.csv,simulation/validation data,1042,e58baab4d7091f74b2d95f8ede0f2725509f451f91ff8d2a6586c602b31397da,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/project3_debug_run_status.csv
project3/results/summary/project3_population_summary.csv,simulation/validation data,634,b48cd688935b0d443398915117e73f594038a26ef0b9f8a31d18f6569dab0895,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/project3_population_summary.csv
project3/results/summary/project3_projection_output_summary.csv,simulation/validation data,634,b48cd688935b0d443398915117e73f594038a26ef0b9f8a31d18f6569dab0895,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/project3_projection_output_summary.csv
project3/results/summary/project3_relative_output_vs_baseline.csv,simulation/validation data,839,86b3b9a35905cd9e1c9aa9d49f5a12c1a3cc39ccca8f6832213d280ea48d93bd,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/results/summary/project3_relative_output_vs_baseline.csv
project3/scripts/project3_inhibitory_population_sweep.py,Python source,10571,ed9760c7bdfed5103ef230e368fdfb54ba7d2a1255f5fda999c8de63911125f5,legacy multi-population circuit,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project3/scripts/project3_inhibitory_population_sweep.py
project4/figures/project4_abeta_allodynia_barplot.png,figure,132734,ea81ba84d523742d6eea83a8de4e78cb93cbcae17a6e8abab19a5a99e3ee2c94,legacy multi-population circuit,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project4/figures/project4_abeta_allodynia_barplot.png
project4/figures/project4_abeta_gaba_matrix.png,figure,92115,4c020cfc53371a4c1aa3abaae02f50b8ba4733f7b7d764bf5ec8bc57dc534ee7,legacy multi-population circuit,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project4/figures/project4_abeta_gaba_matrix.png
project4/figures/project4_mechanical_allodynia_mechanism_diagram.png,figure,184276,a90549aad89aafca5b14efd7461f845747b1080396f4cec1ff4150938712100f,legacy multi-population circuit,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project4/figures/project4_mechanical_allodynia_mechanism_diagram.png
project4/logs/project4_terminal_output.txt,report/documentation,1828,4ab736e2b76c888ca8708df71eb385cf473500585edaaab55b1190aafb65c052,legacy multi-population circuit,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project4/logs/project4_terminal_output.txt
project4/notes/project4_explanation.md,report/documentation,1985,d83443558ac93bfe5fdacabef38559cf87cee4f8e8b45b786f34e18fa189d596,legacy multi-population circuit,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project4/notes/project4_explanation.md
project4/results/project4_abeta_allodynia_condition_summary.csv,simulation/validation data,838,6f023ed7b003a4ec54b6c538d4b71b75d21221ac29fe1ae2d15c538051ab8ad8,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project4/results/project4_abeta_allodynia_condition_summary.csv
project4/results/project4_biological_interpretation.csv,simulation/validation data,516,ec68da469f859d2b8a16e08fbdc9673ea85f28db7e11f0717b2546f9038f0a8a,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project4/results/project4_biological_interpretation.csv
project4/results/project4_methodology.json,JSON result/data,2698,a8a6f7706dfd1b80ce66fa05d7297d5ca1a487c404fb328417746ffd4666f0f6,legacy multi-population circuit,Project metadata or historical artifact,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project4/results/project4_methodology.json
project4/scripts/project4_abeta_allodynia_sweep.py,Python source,15669,774a9280c65b463307dc2c89d57d4b9004bc6ebd97d7f78a73a722ec86e2abab,legacy multi-population circuit,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project4/scripts/project4_abeta_allodynia_sweep.py
project5/README.md,report/documentation,2136,e9b0a80e3917a7eae1f5031587f4e0d446eb282918b30b9dc1d7ea5b4d3a7a6f,legacy multi-population circuit,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/README.md
project5/data/project4_abeta_allodynia_barplot.png,figure,132734,ea81ba84d523742d6eea83a8de4e78cb93cbcae17a6e8abab19a5a99e3ee2c94,legacy multi-population circuit,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/data/project4_abeta_allodynia_barplot.png
project5/data/project4_abeta_allodynia_condition_summary.csv,simulation/validation data,838,6f023ed7b003a4ec54b6c538d4b71b75d21221ac29fe1ae2d15c538051ab8ad8,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/data/project4_abeta_allodynia_condition_summary.csv
project5/data/project4_abeta_gaba_matrix.png,figure,92115,4c020cfc53371a4c1aa3abaae02f50b8ba4733f7b7d764bf5ec8bc57dc534ee7,legacy multi-population circuit,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/data/project4_abeta_gaba_matrix.png
project5/data/project4_biological_interpretation.csv,simulation/validation data,516,ec68da469f859d2b8a16e08fbdc9673ea85f28db7e11f0717b2546f9038f0a8a,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/data/project4_biological_interpretation.csv
project5/data/project4_mechanical_allodynia_mechanism_diagram.png,figure,184276,a90549aad89aafca5b14efd7461f845747b1080396f4cec1ff4150938712100f,legacy multi-population circuit,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/data/project4_mechanical_allodynia_mechanism_diagram.png
project5/figures/project5_ampa_vs_nmda_currents.png,figure,181459,373ebf4edf763b71d74bf4f2584a74e82ea290cdd231d4e782515820e863b874,legacy multi-population circuit,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/figures/project5_ampa_vs_nmda_currents.png
project5/figures/project5_late_spikes_barplot.png,figure,172192,147036c8d2d507dd3281011ba10a7f0466f73da8fed8a3fed5764ef7a15b9c55,legacy multi-population circuit,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/figures/project5_late_spikes_barplot.png
project5/figures/project5_persistent_firing_index.png,figure,168086,2aaeb91c9667e389c34c0455ec81ec874fb5ae23221fd797d89a2a22c20f2d9c,legacy multi-population circuit,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/figures/project5_persistent_firing_index.png
project5/figures/project5_projection_rate_traces.png,figure,242364,68dc482cf1097c495922c7d26bcdfdacb66bcc88b42a2f8d42424939b202f47f,legacy multi-population circuit,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/figures/project5_projection_rate_traces.png
project5/figures/project5_total_spike_count_barplot.png,figure,178890,ba697e28f0b86c7639c594fd8a2a8ea79654e837c0a66e54f0cdfbabddf2ec7f,legacy multi-population circuit,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/figures/project5_total_spike_count_barplot.png
project5/logs/project5_terminal_output.txt,report/documentation,1745,d04b22476dd064d8f1fd2bb7e09b59ce330ecbc2dbb7744e1823b3c3a11460ff,legacy multi-population circuit,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/logs/project5_terminal_output.txt
project5/notes/project5_easy_explanation.md,report/documentation,1416,c23b0545481b1f9c169d7868658eef0ce49ba8e4e15128ee83184cbc84ed1fd7,legacy multi-population circuit,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/notes/project5_easy_explanation.md
project5/notes/project5_interpretation.md,report/documentation,1951,d035a3512ddef774cc1b95146582a25de07111f586fa649ce569aab5b4970b12,legacy multi-population circuit,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/notes/project5_interpretation.md
project5/results/project5_ampa_nmda_gaba_summary.csv,simulation/validation data,723,256199313802218d1a44539301c92a06e75317e237581e4fc464c80c56e842c1,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/results/project5_ampa_nmda_gaba_summary.csv
project5/results/project5_projection_timeseries.csv,simulation/validation data,282788,4f922eb8fd15dd7aed2bf5710294fedbafdfa991440ee16efc3932778be2b1ee,legacy multi-population circuit,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/results/project5_projection_timeseries.csv
project5/scripts/project5_ampa_nmda_gaba_loss.py,Python source,13074,3d3cf6f46bfeadad5d65ad471e43a785ece6658a786e7fddd951529e48b0dba3,legacy multi-population circuit,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/project5/scripts/project5_ampa_nmda_gaba_loss.py
python/01_ball_stick_CLEAR_AP_corrected.py,Python source,4746,38af26f7db421ee73f80c4db58096d2bc8fbd02c5533a0cc1cc18ab3d0e94eac,legacy/shared project,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/python/01_ball_stick_CLEAR_AP_corrected.py
python/01_ball_stick_ap_demo.py,Python source,2376,59bbea1f7c6364fc9f912c1013bda3c14759c9364b9b9bc09c2bd91a885267ad,legacy/shared project,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/python/01_ball_stick_ap_demo.py
python/01_ball_stick_ap_demo.py.save,editor backup,2376,59bbea1f7c6364fc9f912c1013bda3c14759c9364b9b9bc09c2bd91a885267ad,legacy/shared project,Superseded editor-created source backup,delete if canonical source retained,Editor backup; canonical source is retained,python/01_ball_stick_ap_demo.py
python/02_DRG_normal_vs_neuropathic.py,Python source,2927,7febefcaa3d398643ea92e2250b1ca5e6a96eb58f11dbc30ad3b48e31e62b4d5,DRG/ModelDB reference,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/python/02_DRG_normal_vs_neuropathic.py
python/03_SDH_normal_vs_neuropathic_output.py,Python source,3855,d27ce5413bdffdbe8ecf3fbc141ab875a707fabc4b76ba60e84cb476002ec794,legacy/shared project,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/python/03_SDH_normal_vs_neuropathic_output.py
python/04_make_1hr_summary.py,Python source,3074,7eb12c5bef7cac9420f90e75a14cd4941e03c24130a5bc7b47b087875624108a,legacy/shared project,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/python/04_make_1hr_summary.py
python/07_DRG_AP_parameters_fallback.py,Python source,1963,53d2716cee4acbdb55361cd6bd98d5bdf8d1a9f3b28bd2e2ab03c034dc8ade0f,DRG/ModelDB reference,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/python/07_DRG_AP_parameters_fallback.py
python/08_make_neuromorpho_week1_table.py,Python source,2482,ee1e167293dce45a8c49ce08429ca7a9e7270926609f7a9180f644284c58d6d7,legacy/shared project,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/python/08_make_neuromorpho_week1_table.py
python/09_extract_modeldb267056_metrics.py,Python source,7932,a054a1582f8bc5ff574a5c59af82dad26459a8189fee57d4ac06a0066c2ca6ff,legacy/shared project,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/python/09_extract_modeldb267056_metrics.py
python/10_make_2018004_mod_inventory.py,Python source,2458,cfbdafb3a4f47147e403622860401fabada88f1ad904d285942c72d3c85a6895,DRG/ModelDB reference,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/python/10_make_2018004_mod_inventory.py
python/11_extract_AP_parameters_from_trace.py,Python source,2698,3c7539116d798ccd5c2d4414a57873ac6ca3f5b01527f2cbacff7cc4162d1e57,legacy/shared project,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/python/11_extract_AP_parameters_from_trace.py
python/12_GABA_disinhibition_sweep.py,Python source,1095,822e96c4047d271360e0839d205d28f5f37f30e66c52b120daf5a2e165b566f3,legacy/shared project,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/python/12_GABA_disinhibition_sweep.py
python/12_inspect_modeldb2018004.py,Python source,758,6b67b74a0225bdaffeba040f402aa4fb68c95fa0fcd4251446beec516a3505d0,DRG/ModelDB reference,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/python/12_inspect_modeldb2018004.py
python/13_signature_modeldb2018004.py,Python source,875,07da4fea503c06d24f78b7bf3d5a211bd0162a96e9e03b2f4d0df11137b8b438,DRG/ModelDB reference,"Simulation, analysis, extraction, or validation workflow",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/python/13_signature_modeldb2018004.py
